"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","16125","Greenville","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,4.71715522748243,100,,,90600,0.666666666666667,3.30672748004561,0.0192163355408388,,0.131770833333333,0.0158102766798419,103
"Zip","16127","Grove City","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,2.9540776492299,,,,142600,0.0701754385964912,4.85294117647059,0.0136746143057505,,0.0884244372990354,0.0303030303030303,103
"Zip","16130","Perry Township","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,9.69053871814891,,,,141600,0.926585887384177,15.8756137479542,0.0276694915254236,,0.0617977528089888,0,103
"Zip","16133","Jackson Township","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,4.46660515295621,,,,145900,-0.205198358413133,4.36337625178827,0.0226525017135024,,0.0857142857142857,0,103
"Zip","16134","Pymatuning Central","PA","Meadville, PA","""Meadville, PA""",,9.29803392717723,,,,111000,1.8348623853211,26.5678449258837,,,0.1,0,97
"Zip","16137","Coolspring Township","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,5.44183405493647,100,,,145800,-0.136986301369863,6.34573304157549,0.0271810699588477,,0.100694444444444,0.0137931034482759,103
"Zip","16142","Wilmington Township","PA","New Castle, PA","""New Castle, PA""",,3.0896444034353,50,,,152000,0.33003300330033,-4.28211586901763,,,0.10296191819464,0.0136986301369863,108.5
"Zip","16143","Pulaski","PA","New Castle, PA","""New Castle, PA""",,5.09191567889843,100,,,132600,0.0754716981132075,-1.63204747774481,,,0.0527638190954774,0.0476190476190476,108.5
"Zip","16145","Sandy Lake Township","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,6.07069344878984,,,,143300,1.12914608327452,5.13573000733676,0.0214724354501046,,0.0935483870967742,0.0344827586206897,103
"Zip","16148","Hermitage","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,7.00759457732983,100,,,126700,0.316706254948535,7.73809523809524,0.0269692186266772,,0.0854467420991026,0.0228310502283105,103
"Zip","16150","Sharpsville","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,5.51565050748811,,,,97500,1.03626943005181,11.4285714285714,0.0158153846153846,,0.117125110913931,0.0606060606060606,103
"Zip","16153","Stoneboro","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,3.61345730711903,100,,,130500,1.953125,5.41195476575121,0.0163984674329503,,0.181102362204724,0.0652173913043478,103
"Zip","16154","Pymatuning Township","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,7.35538363262119,,,,136000,1.11524163568773,21.4285714285714,0.0150220588235295,,0.0634005763688761,0.0909090909090909,103
"Zip","16156","Washington Township","PA","New Castle, PA","""New Castle, PA""",,3.19611044076939,100,,,158000,0.126742712294043,-1.43480973175296,-0.0014746835443038,,0.0492227979274611,0.0526315789473684,108.5
"Zip","16157","New Beaver","PA","New Castle, PA","""New Castle, PA""",,7.09986514301938,,,,98200,1.13285272914521,-1.8981018981019,,,0.0906862745098039,0.027027027027027,108.5
"Zip","16159","Shenango Township","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",,8.52083185463837,,,,126200,0.397772474144789,13.1838565022422,0.037052297939778,,0.0953800298062593,0.03125,103
"Zip","16201","Kittanning Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",,2.85045070622471,100,,3.2321,108400,0.184842883548983,1.40318054256314,0.0118450184501846,,0.121019108280255,0.0382775119617225,116.5
"Zip","16226","Ford City","PA","Pittsburgh, PA","""Pittsburgh, PA""",,4.52338703953439,,,18.8206,95700,1.48462354188759,5.51267916207277,0.0227795193312434,,0.122994652406417,0.0434782608695652,116.5
"Zip","16229","South Buffalo Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",,4.54468024700121,100,,,138000,-0.0724112961622013,2.67857142857143,0.0272753623188406,,0.11864406779661,0.021978021978022,116.5
"Zip","16242","Mahoning Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",,1.5799559940379,,,,80700,-0.738007380073801,-7.77142857142857,0.0311648079306073,,0.135869565217391,0.04,116.5
"Zip","16249","Cowanshannock Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",,6.71729718219888,,,,112000,0.81008100810081,4.57516339869281,0.0251071428571428,,0.0666666666666667,0.0833333333333333,116.5
"Zip","16259","Madison Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",,5.64908794094684,100,,,81200,-0.975609756097561,1.75438596491228,0.0233990147783252,,0.0634146341463415,0,116.5
"Zip","16262","West Franklin Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",,0.975228901980268,,,19.2864,113500,-0.351185250219491,-5.02092050209205,0.0332334801762115,,0.124087591240876,0.0588235294117647,116.5
"Zip","16301","Oil City","PA","Oil City, PA","""Oil City, PA""",,2.22584995386472,71.43,9.0909,,58700,0.170648464163823,2.98245614035088,,,0.112010796221323,0.036144578313253,139
"Zip","16314","Fairfield Township","PA","Meadville, PA","""Meadville, PA""",,5.39144013059834,,,,111600,2.0109689213894,4.39663236669785,,,0.0989180834621329,0.03125,97
"Zip","16316","Conneaut Lakeshore","PA","Meadville, PA","""Meadville, PA""",,0.340691319469089,,,,119800,-0.827814569536424,0.587741393786734,,,0.0994082840236686,0.0357142857142857,97
"Zip","16323","Franklin","PA","Oil City, PA","""Oil City, PA""",,1.36276527787636,80,,4.8267,70200,-0.56657223796034,-3.17241379310345,,,0.106289308176101,0.0355029585798817,139
"Zip","16335","Meadville","PA","Meadville, PA","""Meadville, PA""",,3.79870821208035,100,,1.0602,,,,,,0.11938240970499,0.0508083140877598,97
"Zip","16341","Pleasantville","PA","Oil City, PA","""Oil City, PA""",,5.14443892398325,,,172.4138,104400,-1.41643059490085,3.26409495548961,,,0.0467836257309941,0,139
"Zip","16346","Cranberry","PA","Oil City, PA","""Oil City, PA""",,4.61423805805948,,,,97800,-0.508646998982706,-4.4921875,,,0.0912280701754386,0,139
"Zip","16401","Albion","PA","Erie, PA","""Erie, PA""",,3.89949606075662,,,,99200,0.608519269776876,-0.601202404809619,0.0145362903225807,,0.0536585365853659,0.0454545454545455,90
"Zip","16403","Cambridge Township","PA","Meadville, PA","""Meadville, PA""",,4.66889062389098,,,,113300,1.07047279214987,2.25631768953069,,,0.110047846889952,0.0144927536231884,97
"Zip","16407","Corry","PA","Erie, PA","""Erie, PA""",,3.35013130811271,,,,84800,0.355029585798817,1.3142174432497,0.0224882075471697,,0.0658135283363803,0.0555555555555556,90
"Zip","16412","Washington Township","PA","Erie, PA","""Erie, PA""",,7.43984668890624,,,,158000,0.701083492670491,3.47085789129011,0.0199873417721519,,0.0658800393313668,0,90
"Zip","16415","Fairview","PA","Erie, PA","""Erie, PA""",,3.32457945915253,,,,193200,-0.770416024653313,2.38473767885533,0.021656314699793,,0.0345423143350604,0.0333333333333333,90
"Zip","16417","Girard Township","PA","Erie, PA","""Erie, PA""",,2.42174746255944,,,,124900,-0.08,2.37704918032787,0.0206004803843074,,0.053127677806341,0.0645161290322581,90
"Zip","16421","Harborcreek","PA","Erie, PA","""Erie, PA""",,1.34360139115622,,,,144300,-0.688231245698555,0.417536534446764,0.0232709632709633,,0.0482573726541555,0.111111111111111,90
"Zip","16423","Lake City","PA","Erie, PA","""Erie, PA""",,3.77457591028462,,,,119500,0.420168067226891,-1.48392415498763,0.0120669456066946,,0.0645645645645646,0.0232558139534884,90
"Zip","16424","Pymatuning Central","PA","Meadville, PA","""Meadville, PA""",,3.92220881538789,,,,88500,2.3121387283237,2.19399538106236,,,0.0962671905697446,0.0408163265306122,97
"Zip","16426","Mckean Township","PA","Erie, PA","""Erie, PA""",,6.60728227695365,,,,162200,0.870646766169154,4.17469492614001,0.0224969173859433,,0.0428571428571429,0.0555555555555556,90
"Zip","16428","North East Township","PA","Erie, PA","""Erie, PA""",,2.15558236922422,,,,141600,-0.351864883884588,0.141442715700141,0.0223234463276836,,0.0447482908638906,0.0555555555555556,90
"Zip","16438","Union City","PA","Erie, PA","""Erie, PA""",,5.79246220455675,100,,,91400,0.994475138121547,0.883002207505519,0.0170459518599562,,0.0854700854700855,0.0166666666666667,90
"Zip","16441","Waterford Township","PA","Erie, PA","""Erie, PA""",,5.78962311022784,,,,155300,0.648088139987038,5.43109300746775,0.021577591757888,,0.0519230769230769,0.0740740740740741,90
"Zip","16442","Venango Township","PA","Erie, PA","""Erie, PA""",,4.74199730286039,,,,142800,0.210526315789474,1.34847409510291,0.0209033613445377,,0.0809061488673139,0,90
"Zip","16502","Erie","PA","Erie, PA","""Erie, PA""",,2.74895308396621,,,,65600,1.23456790123457,2.82131661442006,0.0216006097560975,,0.13453650533224,0.048780487804878,89
"Zip","16503","Erie","PA","Erie, PA","""Erie, PA""",,8.83668109872951,,,,58300,2.46045694200351,27.292576419214,0.0912349914236708,,0.102106969205835,0.142857142857143,89
"Zip","16504","Erie","PA","Erie, PA","""Erie, PA""",,0.484775356661225,,,,78300,0.513478818998716,-0.127551020408163,0.0149553001277138,,0.117034068136273,0.0513698630136986,77
"Zip","16505","Millcreek Township","PA","Erie, PA","""Erie, PA""",,3.78096387252466,,,,132500,-0.749063670411985,-4.33212996389892,0.0247924528301886,,0.0675049636002647,0.0196078431372549,96
"Zip","16506","Millcreek Township","PA","Erie, PA","""Erie, PA""",,6.93235857761374,,,,164900,0.671550671550672,2.61356565028002,0.0178714372346878,,0.042313470205308,0.0473372781065089,99.5
"Zip","16507","Erie","PA","Erie, PA","""Erie, PA""",,8.28376747817446,,,,61300,2.68006700167504,16.5399239543726,0.0538336052202284,,0.156448202959831,0.0675675675675676,89
"Zip","16508","Erie","PA","Erie, PA","""Erie, PA""",,0.787138902690042,,,,86400,0,0.232018561484919,0.0151388888888888,,0.105747973470892,0.0348432055749129,89
"Zip","16509","Millcreek Township","PA","Erie, PA","""Erie, PA""",,4.74838526510043,,,,150300,0.266844563042028,2.5938566552901,0.0191284098469726,,0.058325266214908,0.04149377593361,95
"Zip","16510","Erie","PA","Erie, PA","""Erie, PA""",,2.11299595429058,,,,109200,0.0916590284142988,4.59770114942529,0.0188827838827839,,0.0696937697993664,0.0340909090909091,79
"Zip","16511","Northwest Harborcreek","PA","Erie, PA","""Erie, PA""",,3.71069628788416,,,,116500,0,3.92506690454951,0.018206008583691,,0.0764904386951631,0.0220588235294118,90
"Zip","16601","Altoona","PA","Altoona, PA","""Altoona, PA""",,5.76478103484988,100,,4.0691,93200,0.975081256771398,13.6585365853659,0.0420064377682403,,0.142508143322476,0.0495238095238095,62
"Zip","16602","Altoona","PA","Altoona, PA","""Altoona, PA""",,7.1083824260061,80,,1.38,91800,1.43646408839779,12.0879120879121,0.0458278867102397,,0.123655913978495,0.0314009661835749,62
"Zip","16613","Gallitzin Township","PA","Johnstown, PA","""Johnstown, PA""",,0.0688480374760451,,,,114000,-2.06185567010309,0.440528634361234,0.00583333333333336,,0.131428571428571,0.0434782608695652,90.5
"Zip","16630","Cresson Township","PA","Johnstown, PA","""Johnstown, PA""",,0.0752359997160906,,,,82000,-0.966183574879227,-3.52941176470588,-0.00157317073170726,,0.240223463687151,0.0155038759689922,90.5
"Zip","16635","Allegheny Township","PA","Altoona, PA","""Altoona, PA""",,5.23245084817943,100,,,151800,-0.524246395806029,3.3356024506467,0.0542951251646904,,0.0636986301369863,0.043010752688172,77
"Zip","16641","Gallitzin Township","PA","Johnstown, PA","""Johnstown, PA""",,2.47994889630208,,,,74600,0.403768506056528,12.3493975903614,-0.0103351206434317,,0.201149425287356,0.0285714285714286,90.5
"Zip","16648","Frankstown Township","PA","Altoona, PA","""Altoona, PA""",,8.36610121371283,100,,2.6219,156800,0.448430493273543,10.6563161609033,0.0434311224489796,,0.0946524064171123,0.0169491525423729,77
"Zip","16650","Hopewell Township","PA",,,,7.05585918092129,,,,109600,0.55045871559633,2.14352283317801,,,0.128,0,106
"Zip","16651","Woodward Township","PA","DuBois, PA","""DuBois, PA""",,4.56597345446802,,,14.4928,76000,-0.131406044678055,26.0364842454395,,,0.203883495145631,0.0238095238095238,128
"Zip","16662","North Woodbury Township","PA","Altoona, PA","""Altoona, PA""",,3.17978564837817,100,,,140400,-0.777385159010601,3.23529411764706,0.0194586894586894,,0.0822784810126582,0,77
"Zip","16664","South Woodbury Township","PA",,,,7.44765419831074,,,,141000,-0.704225352112676,7.06150341685649,,,0.0862068965517241,0,106
"Zip","16666","Decatur","PA","DuBois, PA","""DuBois, PA""",,7.15806657676201,100,,,82700,-0.120772946859903,19.164265129683,,,0.120104438642298,0.0434782608695652,128
"Zip","16668","Patton","PA","Johnstown, PA","""Johnstown, PA""",,2.15345304847754,,,,65800,0.611620795107034,8.58085808580858,0.00753799392097254,,0.205513784461153,0.0365853658536585,90.5
"Zip","16673","Taylor Township","PA","Altoona, PA","""Altoona, PA""",,8.36894030804173,100,,,125900,1.12449799196787,6.96686491079014,0.0390945194598888,,0.112478031634446,0.015625,77
"Zip","16678","Liberty Township","PA",,,,4.10674994676698,,,,88600,-0.783874580067189,-6.44139387539599,,,0.0822368421052631,0,106
"Zip","16693","Woodbury Township","PA","Altoona, PA","""Altoona, PA""",,9.24693022925687,,,,111800,2.47479376718607,12.4748490945674,0.0381127012522362,,0.106194690265487,0.0208333333333333,77
"Zip","16701","Bradford Township","PA","Bradford, PA","""Bradford, PA""",,0.563560224288452,100,,40.7946,70700,-1.53203342618384,-3.67847411444142,,,0.100292825768668,0.0218978102189781,
"Zip","16801","State College","PA","State College, PA","""State College, PA""",,4.8229114912343,100,,,281700,0.142196942765731,4.29470566456868,0.02427760028399,,0.0487732781554833,0.0121212121212121,61
"Zip","16803","Park Forest Village","PA","State College, PA","""State College, PA""",,8.58542125062105,100,,,280700,0.071301247771836,5.76488319517709,0.0292269326683292,,0.0486486486486487,0.00925925925925926,75
"Zip","16822","Beech Creek Township","PA","Lock Haven, PA","""Lock Haven, PA""",,1.54446731492654,,,22.0265,142900,-0.139762403913347,-2.32399179767601,,,0.0606060606060606,0.0833333333333333,107
"Zip","16823","Benner Township","PA","State College, PA","""State College, PA""",,6.07850095819434,87.5,,2.2292,184500,0.271739130434783,4.94880546075085,0.0175121951219512,,0.0493165371214152,0.016304347826087,73.5
"Zip","16827","Boalsburg","PA","State College, PA","""State College, PA""",,5.79104265739229,100,,,266600,0.0375234521575985,2.06738131699847,0.0178919729932483,,0.0407569141193595,0,73.5
"Zip","16828","Potter Township","PA","State College, PA","""State College, PA""",,6.56540563560224,,,,205400,0.341963849535906,0.538423886441508,0.0205550146056475,,0.0303030303030303,0,73.5
"Zip","16830","Clearfield","PA","DuBois, PA","""DuBois, PA""",,2.7042373482859,77.78,,1.7026,77100,-1.15384615384615,3.90835579514825,,,0.145956607495069,0.036036036036036,128
"Zip","16841","Howard Township","PA","State College, PA","""State College, PA""",,7.09560650152601,,,,163700,1.36222910216718,5.40888602704443,0.0156750152718388,,0.0686456400742115,0.027027027027027,73.5
"Zip","16844","Union Township","PA","State College, PA","""State College, PA""",,9.95812335864859,,,,174300,1.33720930232558,13.1818181818182,0.042730923694779,,0.0511945392491468,0,73.5
"Zip","16858","Morris Township","PA","DuBois, PA","""DuBois, PA""",,3.45091915678898,100,,,89900,-1.74863387978142,-3.85026737967914,,,0.141439205955335,0,128
"Zip","16865","Ramblewood","PA","State College, PA","""State College, PA""",,7.0118532188232,,,,226800,0.220945647370747,4.08444240477283,0.0233862433862433,,0.0520833333333333,0,73.5
"Zip","16866","Philipsburg","PA","State College, PA","""State College, PA""",,5.26084179146852,100,,,107300,0.845864661654135,1.41776937618147,0.0139794967381175,,0.077140169332079,0.024390243902439,73.5
"Zip","16870","Patton Township","PA","State College, PA","""State College, PA""",,4.40414507772021,83.33,,,307600,0.162813415825464,4.09475465313029,0.0171066319895969,,0.0347752332485157,0.024390243902439,73.5
"Zip","16875","Gregg Township","PA","State College, PA","""State College, PA""",,6.58740861665129,,,,197500,0.76530612244898,0.152129817444219,0.0164,,0.0569105691056911,0,73.5
"Zip","16881","Bradford Township","PA","DuBois, PA","""DuBois, PA""",,4.64617786925971,,,,90800,-1.9438444924406,5.70430733410943,,,0.0708333333333333,0.0588235294117647,128
"Zip","16901","Charleston Township","PA",,,,2.10802753921499,66.67,,,135700,0.0737463126843658,-4.09893992932862,,,0.113467656415695,0.0186915887850467,121
"Zip","16912","Blossburg","PA",,,,1.38334871176095,,,,100700,0.398803589232303,-2.42248062015504,,,0.15929203539823,0.0833333333333333,121
"Zip","16914","Springfield Township","PA","Sayre, PA","""Sayre, PA""",,8.8104194761871,,,,132200,0.303490136570561,5.00397140587768,,,0.0928571428571429,0,141
"Zip","16920","Elkland","PA",,,,7.58180140535169,100,,,85200,0.235294117647059,4.92610837438424,,,0.111675126903553,0,121
"Zip","16925","South Creek","PA","Sayre, PA","""Sayre, PA""",,6.17361061821279,100,,,136000,-0.293255131964809,0,,,0.0875706214689266,0,141
"Zip","16933","Richmond Township","PA",,,,1.15693093903045,,,,134100,-0.44543429844098,-5.43018335684062,,,0.11340206185567,0.0454545454545455,121
"Zip","16947","Troy Township","PA","Sayre, PA","""Sayre, PA""",,1.90290297395131,,,,138500,-0.787965616045845,1.31675201170446,,,0.0847457627118644,0.0857142857142857,141
"Zip","16950","Westfield Township","PA",,,,6.05791752430975,100,,,85800,-0.464037122969838,10,,,0.087962962962963,0.0526315789473684,121
"Zip","17003","Annville","PA","Lebanon, PA","""Lebanon, PA""",,3.94988998509475,100,,3.8376,179800,-0.221975582685905,4.65657741559953,0.0349610678531702,,0.0551589876703439,0.0352941176470588,84
"Zip","17006","Toboyne","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,1.23713535382213,100,,,92300,0.984682713347921,4.29378531073446,0.0204442036836403,,0.177215189873418,0.0714285714285714,74.5
"Zip","17007","Boiling Springs","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,5.17495918801902,85.71,,,235000,0.341588385994876,4.35168738898757,0.0271744680851065,,0.0353901996370236,0.0256410256410256,77
"Zip","17011","Lower Allen Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,4.23947760664348,89.74,,,186900,-0.053475935828877,4.94104435710275,0.0286570358480471,,0.0608907446068198,0.0428571428571429,73
"Zip","17013","Carlisle","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,3.63546028816807,93.55,,,156500,0.643086816720257,2.35448005232178,0.027150159744409,,0.0706270627062706,0.0467289719626168,83
"Zip","17017","Lower Mahanoy Township","PA","Sunbury, PA","""Sunbury, PA""",,7.95088366810987,,,19.084,131300,2.25856697819315,11.3655640373198,,,0.0695187165775401,0.0769230769230769,151.5
"Zip","17018","Middle Paxton","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,8.36184257221946,,,,177900,1.36752136752137,10.0185528756957,0.0187352445193929,,0.0678787878787879,0.0178571428571429,85
"Zip","17019","Carroll Township","PA","York, PA","""York-Hanover, PA""",,3.25147278018312,92.86,,5.3608,210000,-0.0475963826749167,4.21836228287841,0.0230619047619047,,0.0574488802336904,0.0395480225988701,90
"Zip","17020","Penn Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,3.72702108027539,100,,,156300,0.320924261874198,5.96610169491525,0.0316314779270634,,0.108545034642032,0.0283687943262411,74.5
"Zip","17022","Elizabethtown","PA","Lancaster, PA","""Lancaster, PA""",,5.90460643054865,100,3.3333,1.0322,190900,0.315291644771414,5.35320088300221,0.0281403876375066,,0.0454545454545455,0.0721153846153846,75
"Zip","17023","Washington Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,3.51266945844276,100,,,141500,-0.281888653981677,-0.632022471910112,0.0166501766784453,,0.0536723163841808,0,85
"Zip","17024","Saville","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,2.89587621548726,,,,158700,0.890019071837254,7.66621438263229,0.0299054820415878,,0.11340206185567,0.0909090909090909,74.5
"Zip","17025","East Pennsboro","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,3.18688338420044,75,,,163600,0.306560392397302,1.17501546072975,0.0289914425427873,,0.0603690960275258,0.0310880829015544,76
"Zip","17026","Bethel Township","PA","Lebanon, PA","""Lebanon, PA""",,1.46142380580595,100,,,181700,0,3.06296086216676,0.0239515685195377,,0.06187624750499,0.0967741935483871,84
"Zip","17028","East Hanover Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,4.78458371779402,,,,208100,0.482858522452921,4.78348439073515,0.0248678519942336,,0.0686567164179104,0.0434782608695652,85
"Zip","17032","Halifax Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,9.30726098374618,,,,178200,1.42287990893569,7.09134615384615,0.032817059483726,,0.035042735042735,0.024390243902439,85
"Zip","17033","Hershey","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,3.58222726950103,83.33,,,224100,1.08254397834912,0.313339301700985,0.0134404283801874,,0.0682068206820682,0.0241935483870968,85
"Zip","17034","Highspire","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,1.39825395698772,0,,,93400,1.19176598049837,1.30151843817787,0.0224518201284796,,0.118980169971671,0.0476190476190476,85
"Zip","17036","Hummelstown","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,4.94854141528852,92.31,,2.1699,212000,0.760456273764259,2.71317829457364,0.0233537735849056,,0.0723917672107878,0.0326797385620915,80.5
"Zip","17038","Union Township","PA","Lebanon, PA","""Lebanon, PA""",,2.74469444247285,66.67,,2.8121,173000,0.289855072463768,5.55216595485052,0.0308381502890174,,0.0653482373172829,0.0526315789473684,84
"Zip","17040","Tyrone Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,0.528781318759316,,,,150600,0.0664451827242525,3.29218106995885,0.0290438247011953,,0.115523465703971,0.0625,74.5
"Zip","17042","Lebanon","PA","Lebanon, PA","""Lebanon, PA""",,3.05415572432394,74.07,2.4766,2.0286,152700,0.262639527248851,4.08997955010225,0.0311787819253437,,0.0854124931706429,0.0511727078891258,79
"Zip","17043","Lemoyne","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,3.38136134573071,100,8.9161,,140500,-0.0711237553342817,2.7046783625731,0.0294234875444841,,0.0856807511737089,0,77
"Zip","17045","Liverpool Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,6.32834125913833,100,,,155500,0.9085009733939,4.57296570275723,0.0280257234726689,,0.0769230769230769,0,74.5
"Zip","17046","Lebanon","PA","Lebanon, PA","""Lebanon, PA""",,1.05046490169636,70,6.6666,3.1998,137000,-0.21849963583394,4.10334346504559,0.0292992700729926,,0.083617747440273,0.0578231292517007,88
"Zip","17047","Southwest Madison","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,2.02214493576549,,,,147500,-0.0677506775067751,8.29662261380323,0.0387728813559323,,0.107758620689655,0.08,74.5
"Zip","17048","Lykens Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,3.73908723117326,100,,10.279,101900,2.30923694779116,3.87359836901121,0.0243179587831206,,0.0617848970251716,0.148148148148148,85
"Zip","17050","Hampden Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,5.79672084605011,95,,,257000,0.0389256520046711,4.04858299595142,0.0294202334630351,,0.0449152542372881,0.0251572327044025,76.5
"Zip","17053","Marysville","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,1.13208886365249,100,,,151000,0.332225913621262,2.51188051595384,0.0263576158940397,,0.129504504504504,0.0521739130434783,74.5
"Zip","17055","Upper Allen","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,3.27134644048549,85.29,,,192900,0.25987525987526,4.43963183540877,0.0286054950751684,,0.0574178027265437,0.0279329608938547,68.5
"Zip","17057","Lower Swatara","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,2.50337142451558,80,,,135200,0.970873786407767,4,0.0224852071005917,,0.0910228339067876,0.0343642611683849,78
"Zip","17059","Fermanagh","PA",,,,9.16530626730073,100,,,150800,1.54882154882155,11.3737075332349,,,0.12396694214876,0.0166666666666667,
"Zip","17061","Upper Paxton","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,3.2692171197388,,,,120800,0.332225913621262,-8.27638572513288,0.0277649006622516,,0.0630630630630631,0.0357142857142857,85
"Zip","17062","Tuscarora Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,4.60643054865498,100,,,150600,0.87073007367716,5.16759776536313,0.0251859229747675,,0.0959183673469388,0.0212765957446809,74.5
"Zip","17065","South Middleton","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,4.1046206260203,100,,,161400,0.686213349968808,1.76544766708701,0.0277385377942998,,0.0686406460296097,0.0588235294117647,85
"Zip","17067","Jackson Township","PA","Lebanon, PA","""Lebanon, PA""",,3.21740364823621,100,,,169200,0.0591366055588409,6.01503759398496,0.0331973995271868,,0.0704714640198511,0.0915492957746479,84
"Zip","17068","Centre Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,2.48420753779544,100,,,164900,0.365185636031649,7.07792207792208,0.0250090964220739,,0.0958605664488017,0.0681818181818182,74.5
"Zip","17070","New Cumberland","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,3.83703598552062,80.77,2.8333,,162000,0.247524752475248,1.95091252359975,0.0293333333333334,,0.0685789647213979,0.0432692307692308,77.5
"Zip","17073","Newmanstown","PA","Lebanon, PA","""Lebanon, PA""",,4.86691745333239,100,,,174900,0.401836969001148,3.55239786856128,0.0318296169239565,,0.0554272517321016,0.0416666666666667,84
"Zip","17074","Oliver Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,6.45610050393924,100,,,139000,0.506146059291396,11.0223642172524,0.0256330935251798,,0.0939597315436242,0,74.5
"Zip","17078","Palmyra","PA","Lebanon, PA","""Lebanon, PA""",,5.66612250692029,81.82,3,1.1798,189000,0.212089077412513,5.2924791086351,0.0337301587301588,,0.0562403697996918,0.0365296803652968,73
"Zip","17087","Richland","PA","Lebanon, PA","""Lebanon, PA""",,4.2920008517283,100,,,162500,0.184956843403206,3.63520408163265,0.0341907692307692,,0.0621890547263682,0.04,84
"Zip","17090","Carroll Township","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,4.84136560437221,100,,,181700,0.0550660792951542,10.3888213851762,0.0278095762245461,,0.0852090032154341,0.0188679245283019,74.5
"Zip","17098","Williamstown","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,4.12591383348712,50,,,87200,3.68608799048751,6.34146341463415,0.0225573394495413,,0.102893890675241,0.03125,85
"Zip","17102","Harrisburg","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,0.466321243523316,50,,3.789,110000,-0.0908265213442325,-0.900900900900901,0.0155090909090909,,0.277522935779817,0.0206611570247934,89
"Zip","17103","Harrisburg","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,1.45077720207254,0,,4.2155,75100,2.03804347826087,-2.59403372243839,0.0212516644474035,,0.156883671291355,0.102040816326531,138
"Zip","17104","Harrisburg","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,1.26552629711122,60,,5.9651,66200,2.95489891135303,-5.96590909090909,0.0171601208459216,,0.154639175257732,0.0708333333333333,174.5
"Zip","17109","Progress","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",,4.46873447370289,87.5,2.6923,1.6466,145700,1.04022191400832,3.92296718972896,0.0238572409059712,,0.0883892824145365,0.0452961672473868,70
